id,title,title_en,image_url,chapters,publishing,published_from,published_to,score,scored_by,members,favorites,author
1913,Chupa!,,https://cdn.myanimelist.net/images/manga/2/3565.jpg,1,False,2001-01-01T00:00:00+00:00,,6.8,1053,1730,4,3091
1914,Pump Up,,https://cdn.myanimelist.net/images/manga/2/3525.jpg,3,False,2001-01-01T00:00:00+00:00,,6.84,1033,1924,3,3091
1915,Anta Nanka Iranai,,https://cdn.myanimelist.net/images/manga/2/2089.jpg,4,False,2001-01-01T00:00:00+00:00,2002-01-01T00:00:00+00:00,6.35,346,699,1,2550
1916,Tales of Destiny 2,,https://cdn.myanimelist.net/images/manga/1/5387.jpg,0,False,2003-05-17T00:00:00+00:00,2006-03-18T00:00:00+00:00,0.0,0,582,6,3008
1918,Hatenkou,,https://cdn.myanimelist.net/images/manga/5/82916.jpg,1,False,2005-12-05T00:00:00+00:00,,6.17,133,283,0,3087
1920,Sono Toki Heart wa Nusumareta,Stolen Heart,https://cdn.myanimelist.net/images/manga/3/21485.jpg,5,False,,,6.91,521,987,1,2222
1922,Valkyrie Profile,,https://cdn.myanimelist.net/images/manga/1/2099.jpg,12,False,2000-01-01T00:00:00+00:00,2001-01-01T00:00:00+00:00,6.77,957,1992,21,3166
1923,Kami to Sengoku Seitokai,Student Council God War,https://cdn.myanimelist.net/images/manga/3/55221.jpg,80,False,2004-01-01T00:00:00+00:00,,7.21,1234,3334,11,2460
1924,Inumimi,,https://cdn.myanimelist.net/images/manga/1/67777.jpg,19,False,2005-01-01T00:00:00+00:00,2007-01-01T00:00:00+00:00,7.15,3768,6767,62,3164
1925,Muhyo to Rouji no Mahouritsu Soudan Jimusho,Muhyo & Roji's Bureau of Supernatural Investigation,https://cdn.myanimelist.net/images/manga/3/99591.jpg,159,False,2004-11-29T00:00:00+00:00,2008-03-03T00:00:00+00:00,7.52,1411,4677,119,3236
1926,Nazo no Kanojo X,Mysterious Girlfriend X,https://cdn.myanimelist.net/images/manga/1/260098.jpg,96,False,2004-08-25T00:00:00+00:00,2014-09-25T00:00:00+00:00,7.76,19450,41797,1946,3230
1927,Roureville,Roureville,https://cdn.myanimelist.net/images/manga/5/30124.jpg,24,False,2006-09-01T00:00:00+00:00,2009-12-18T00:00:00+00:00,7.12,139,347,1,3238
1928,50 Rules for Teenagers,50 Rules for Teenagers,https://cdn.myanimelist.net/images/manga/3/2118.jpg,0,False,,,6.93,330,1062,1,4516
1929,Loose Senki: Old Boy,Old Boy,https://cdn.myanimelist.net/images/manga/1/179835.jpg,79,False,1996-01-01T00:00:00+00:00,1998-01-01T00:00:00+00:00,7.32,5848,16292,234,3211
1931,"17-sai, Natsu.: Seifuku no Jouji",,https://cdn.myanimelist.net/images/manga/2/110805.jpg,4,False,2006-09-26T00:00:00+00:00,,6.36,2019,3704,4,3012
1932,Cat's Eye,,https://cdn.myanimelist.net/images/manga/3/175778.jpg,135,False,1981-06-16T00:00:00+00:00,1985-01-15T00:00:00+00:00,7.4,947,3111,40,2623
1933,Fire Candy,,https://cdn.myanimelist.net/images/manga/1/3292.jpg,19,False,1999-01-01T00:00:00+00:00,,6.93,1613,4288,45,2091
1934,Netsutai no Citron,,https://cdn.myanimelist.net/images/manga/5/22594.jpg,15,False,2001-01-01T00:00:00+00:00,,6.8,1751,4880,38,2845
1935,Yuretsuzukeru,,https://cdn.myanimelist.net/images/manga/2/25320.jpg,7,False,2005-03-16T00:00:00+00:00,,6.8,1798,4155,25,2845
1936,Shin Kidou Senki Gundam Wing: Endless Waltz,Mobile Suit Gundam Wing: Endless Waltz,https://cdn.myanimelist.net/images/manga/1/131547.jpg,5,False,1998-03-15T00:00:00+00:00,1998-07-15T00:00:00+00:00,7.18,684,1366,15,2197
1937,Tonari no Heya no Paranoia,My Paranoid Next Door Neighbor,https://cdn.myanimelist.net/images/manga/2/9084.jpg,5,False,2004-07-24T00:00:00+00:00,,7.12,703,1400,4,2646
1938,Mobile Suit Gundam Wing: Battlefield of Pacifists,Mobile Suit Gundam Wing: Battlefield of Pacifists,https://cdn.myanimelist.net/images/manga/3/3529.jpg,5,False,1997-01-01T00:00:00+00:00,,6.93,613,1242,9,2331
1939,Mobile Suit Gundam Wing: Blind Target,Mobile Suit Gundam Wing: Blind Target,https://cdn.myanimelist.net/images/manga/1/6195.jpg,5,False,1998-07-01T00:00:00+00:00,1999-01-01T00:00:00+00:00,7.09,707,1364,12,3073
1940,Renai à la Carte!,Love a La Carte!,https://cdn.myanimelist.net/images/manga/3/267689.jpg,7,False,2003-12-10T00:00:00+00:00,,7.15,874,1784,5,2646
1941,Shin Kidou Senki Gundam Wing: Ground Zero,Mobile Suit Gundam Wing: Ground Zero,https://cdn.myanimelist.net/images/manga/1/126997.jpg,4,False,1998-01-01T00:00:00+00:00,,7.03,648,1296,9,2197
1942,West End,,https://cdn.myanimelist.net/images/manga/5/22644.jpg,25,False,1996-01-01T00:00:00+00:00,2002-01-01T00:00:00+00:00,0.0,0,169,2,16507
1943,4-gatsu 4-kka.,,https://cdn.myanimelist.net/images/manga/3/121265.jpg,6,False,2006-01-01T00:00:00+00:00,,6.81,1375,2618,9,2245
1944,Tsuki Yadoru,,https://cdn.myanimelist.net/images/manga/2/71877.jpg,9,False,2003-01-01T00:00:00+00:00,,6.97,798,1410,0,2245
1945,Wagamama dakedo Itoshikute,,https://cdn.myanimelist.net/images/manga/2/18870.jpg,26,False,2003-01-01T00:00:00+00:00,2008-01-01T00:00:00+00:00,7.25,616,1558,5,2245
1946,Me de Shireru Yoru no Junjou,,https://cdn.myanimelist.net/images/manga/4/82978.jpg,14,False,2007-03-19T00:00:00+00:00,2010-04-19T00:00:00+00:00,7.92,1857,3753,66,2245
1947,Self Portrait,Self-Portrait,https://cdn.myanimelist.net/images/manga/1/79647.jpg,8,False,2004-01-01T00:00:00+00:00,,6.42,916,1807,2,2245
1948,Oh! My Maid,,https://cdn.myanimelist.net/images/manga/3/142567.jpg,7,False,2003-04-01T00:00:00+00:00,2004-12-01T00:00:00+00:00,6.88,1380,2590,9,2245
1949,My Precious,,https://cdn.myanimelist.net/images/manga/3/2138.jpg,5,False,1995-09-19T00:00:00+00:00,1996-05-24T00:00:00+00:00,7.05,321,593,1,2653
1950,Sayonara no Riyuu,Reason for Goodbye,https://cdn.myanimelist.net/images/manga/5/18109.jpg,4,False,1995-03-19T00:00:00+00:00,1996-01-24T00:00:00+00:00,6.72,239,440,0,2653
1951,Uragiri wa Boku no Namae wo Shitteiru,The Betrayal Knows My Name,https://cdn.myanimelist.net/images/manga/3/195145.jpg,68,False,2005-09-24T00:00:00+00:00,2017-04-24T00:00:00+00:00,7.91,3207,11548,359,2653
1952,Gin no Kaze,,https://cdn.myanimelist.net/images/manga/3/18110.jpg,5,False,1995-07-19T00:00:00+00:00,1996-11-24T00:00:00+00:00,6.6,222,616,2,2653
1953,Uwasa no Futari,The Loudest Whisper: Uwasa no Futari,https://cdn.myanimelist.net/images/manga/1/2142.jpg,13,False,2004-03-01T00:00:00+00:00,2005-04-01T00:00:00+00:00,6.93,414,942,0,2675
1954,Sensei no Jijou,,https://cdn.myanimelist.net/images/manga/1/137433.jpg,7,False,,,6.69,215,553,1,2675
