id1,id2,votes
1662,420,1
1662,7886,1
1662,20461,1
1662,682,1
1662,12309,1
1662,10577,1
1662,475,1
1662,591,1
1662,4514,1
1665,709,1
1666,678,1
1666,1826,1
1667,1244,1
1667,19007,1
1667,4539,1
1668,1297,2
1668,12086,1
1668,1,1
1668,1600,1
1668,32429,1
1668,1344,1
1669,585,2
1669,248,1
1669,900,1
1670,3,1
1671,11434,2
1671,14430,1
1671,16597,1
1671,1373,1
1671,3,1
1672,1929,1
1672,416,1
1672,658,1
1672,1683,1
1672,1449,1
1672,4421,1
1672,15537,1
1672,86418,1
1672,9935,1
1672,656,1
1673,24903,2
1673,2,2
1673,1456,2
1673,25132,2
1673,3210,1
1673,267,1
1673,12,1
1673,14582,1
1673,36099,1
1673,1376,1
1675,393,2
1675,1462,1
1675,20605,1
1675,26,1
1675,26570,1
1675,22044,1
1677,1,4
1677,22305,2
1677,1344,1
1677,1410,1
1677,5401,1
1677,10968,1
1677,24808,1
1677,1474,1
1679,3727,1
1679,36437,1
1679,17493,1
1679,11734,1
1680,688,1
1680,1282,1
1680,15805,1
1680,20998,1
1680,35075,1
1680,25396,1
1680,3288,1
1680,58711,1
1683,904,3
1683,1672,1
1683,11493,1
1683,22453,1
1683,88699,1
1683,58563,1
1683,658,1
1686,179,1
1687,7403,1
1690,23689,2
1690,421,1
1690,531,1
1693,2563,1
1694,3916,1
1694,589,1
1694,3872,1
1694,11801,1
1694,27231,1
1694,4308,1
1695,1,5
1695,3281,2
1695,15916,2
1695,1111,1
1695,11054,1
1695,15279,1
1695,16814,1
1695,22196,1
1695,25857,1
1695,30239,1
1698,36213,1
1698,39723,1
1698,699,1
1698,23956,1
1698,70,1
1698,105,1
1698,583,1
1698,3403,1
1698,3822,1
1698,6912,1
1702,912,3
1702,2965,2
1702,170,2
1702,20375,1
1702,11434,1
1702,6262,1
1702,83267,1
1702,15895,1
1702,436,1
1702,4632,1
1706,85968,6
1706,952,2
1706,13,2
1706,18161,2
1706,25,2
1706,26,2
1706,36099,1
1706,928,1
1706,124520,1
1706,103701,1
1708,562,1
1708,710,1
1708,1802,1
1709,24,6
1709,25,2
1709,10270,2
1709,1296,1
1709,1823,1
1709,98930,1
1709,1259,1
1709,5113,1
1709,10078,1
1709,81,1
1716,3159,1
1716,8841,1
1716,893,1
1717,18361,1
1720,2149,2
1720,3581,2
1720,618,1
1720,3866,1
1721,3031,3
1721,11,3
1721,3866,1
1721,14192,1
1721,11741,1
1721,3415,1
1721,1859,1
1721,12922,1
1721,17360,1
1721,11914,1
1722,2629,2
1722,3082,2
1722,26144,1
1722,74,1
1722,587,1
1724,68053,2
1724,36731,1
1724,908,1
1724,78,1
1724,1893,1
1729,17607,3
1729,7519,2
1729,1904,1
1729,24522,1
1729,50155,1
1730,35243,3
1730,17405,1
1730,11550,1
1730,5920,1
1730,12965,1
1730,2720,1
1730,100450,1
1731,3105,1
1732,9771,1
1732,3831,1
1732,730,1
1732,120176,1
1733,21,1
1733,534,1
1734,782,1
1735,838,4
1735,145,2
1735,3731,2
1735,339,1
1735,22114,1
1735,587,1
1735,796,1
1735,6812,1
1735,15084,1
1735,28719,1
1736,768,1
1736,664,1
1736,1602,1
1736,698,1
1738,1739,1
1738,6862,1
1738,12412,1
1738,51471,1
1739,1738,1
1740,1270,3
1740,766,2
1740,631,1
1740,591,1
1740,3523,1
1740,1079,1
1740,1007,1
1740,3633,1
1740,3436,1
1740,3759,1
1741,145,2
1741,10010,2
1741,10249,2
1741,104565,1
1741,339,1
1741,838,1
1741,6853,1
1741,16604,1
1741,20678,1
1741,3285,1
1744,4632,3
1744,14121,2
1744,24858,1
1744,1238,1
1744,14440,1
1744,1153,1
1744,1671,1
1744,4553,1
1744,16067,1
1744,17353,1
1745,8889,2
1745,671,1
1745,1375,1
1745,3214,1
1745,15,1
1745,15590,1
1745,6927,1
1745,4833,1
1745,9246,1
1745,2413,1
1748,1548,1
1749,871,2
1749,941,1
1749,928,1
1749,22572,1
1749,935,1
1752,44,1
1752,339,1
1752,3084,1
1752,12552,1
1752,14956,1
1752,16531,1
1752,28091,1
1752,32779,1
1752,39883,1
1754,375,1
1754,10354,1
1756,1255,1
1756,4608,1
1757,1978,3
1757,1242,2
1757,5255,2
1757,3721,1
1757,3821,1
1757,5686,1
1757,1801,1
1757,2692,1
1757,165,1
1757,7000,1
1766,4331,2
1766,731,1
1766,35133,1
1766,4,1
1766,81,1
1766,651,1
1766,13,1
1766,9004,1
1766,17465,1
1766,10984,1
1770,892,1
1773,11977,1
1773,30381,1
1774,17,3
1774,610,1
1774,1110,1
1774,4893,1
1778,1922,2
1778,118,1
1784,3102,2
1784,11862,1
1784,39395,1
1788,671,1
1789,49,1
1789,114745,1
1794,15175,1
1794,107,1
1794,12693,1
1795,682,2
1796,33327,3
1796,933,1
1796,14440,1
1796,1962,1
1796,401,1
1796,12132,1
1796,49865,1
1796,39139,1
1796,74847,1
1798,423,1
1798,84,1
1798,1662,1
1798,545,1
1798,554,1
1800,703,2
1800,418,1
1800,1600,1
1800,373,1
1800,10016,1
1800,104475,1
1801,8,2
1801,3820,2
1801,16715,2
1801,71,1
1801,1757,1
1801,627,1
1801,16034,1
1802,29,8
1802,610,5
1802,28,4
1802,443,3
1802,18,3
1802,1896,3
1802,35573,2
1802,22870,2
1802,1660,2
1802,1469,2
1804,94,2
1804,508,1
1804,1170,1
1804,1061,1
1804,25021,1
1804,36,1
1804,1932,1
1810,4392,1
1814,42451,6
1814,17,3
1814,4270,3
1814,23358,2
1814,2921,2
1814,23688,2
1814,3223,1
1814,98396,1
1814,3360,1
1814,14236,1
1815,2161,1
1819,2923,1
1819,23718,1
1819,80533,1
1820,1339,1
1820,11591,1
1820,8042,1
1822,1604,1
1822,2598,1
1823,736,2
1823,26807,1
1823,1562,1
1823,2,1
1823,1709,1
1823,11633,1
1823,583,1
1826,4317,1
1826,1666,1
1826,625,1
1826,2944,1
1826,9837,1
1826,15628,1
1826,4293,1
1826,19200,1
1827,656,2
1827,658,1
1827,736,1
1829,635,1
1829,3031,1
1829,61097,1
1829,1634,1
1830,907,1
1830,926,1
1830,13455,1
1830,15013,1
1830,16036,1
1831,102,1
1831,19285,1
1831,3633,1
1831,25810,1
1831,5647,1
1832,26099,1
1832,14268,1
1834,4477,2
1834,1042,2
1834,1430,1
1834,12454,1
1834,1978,1
1834,3220,1
1834,30,1
1852,1412,2
1852,30,2
1852,618,1
1852,976,1
1852,1274,1
1852,8108,1
1852,8673,1
1852,12757,1
1852,25866,1
1853,1133,1
1853,54,1
1853,448,1
1853,7162,1
1853,37525,1
1855,8840,1
1855,5310,1
1855,4502,1
1859,418,5
1859,61189,4
1859,4623,3
1859,87,3
1859,13558,2
1859,5664,2
1859,33223,2
1859,7066,2
1859,3995,2
1859,90035,2
1860,537,1
1860,4571,1
1860,1859,1
1860,34755,1
1865,5125,1
1866,102,2
1866,3220,2
1866,1273,1
1866,30,1
1866,3268,1
1866,634,1
1866,877,1
1866,9607,1
1866,11524,1
1866,6918,1
1867,5844,1
1867,54,1
1867,190,1
1867,1267,1
1867,2144,1
1867,92332,1
1869,553,1
1869,4631,1
1869,14073,1
1869,23,1
1874,11699,1
1875,3775,1
1875,4220,1
1875,3354,1
1875,4134,1
1875,2921,1
1878,11711,1
1878,3866,1
1878,3270,1
1879,7631,1
1879,3551,1
1879,4514,1
1879,3671,1
1892,5929,1
1892,8222,1
1893,418,2
1893,10,2
1893,551,2
1893,674,2
1893,3243,2
1893,68053,2
1893,128,1
1893,322,1
1893,369,1
1893,659,1
1894,1068,2
1894,8042,1
1894,907,1
1894,1113,1
1895,8039,2
1895,8,1
1895,6520,1
1895,13474,1
1895,10141,1
1895,4207,1
1895,9403,1
1895,33791,1
1895,6030,1
1895,44671,1
1896,1398,3
1896,2923,3
1896,3378,3
1896,1802,3
1896,610,3
1896,10412,2
1896,13194,2
1896,56805,2
1896,11767,1
1896,2061,1
1897,1271,2
1897,1444,1
1897,9291,1
1897,3493,1
1897,5255,1
1897,43765,1
1898,9423,1
1898,3632,1
1899,1962,2
1901,1456,1
1901,1075,1
1904,152,1
1904,4768,1
1904,17,1
1904,2570,1
1904,3958,1
1904,20038,1
1904,71865,1
1905,7519,3
1905,10224,1
1905,34467,1
1908,18197,5
1908,160,4
1908,1667,1
1908,3418,1
1908,1904,1
1908,430,1
1908,4291,1
1908,34905,1
1908,17,1
1908,6992,1
1909,4743,1
1909,1225,1
1910,5590,1
1910,41733,1
1910,15087,1
1911,3019,2
1911,4471,1
1911,2560,1
1913,23968,1
1913,4670,1
1913,37821,1
1914,19111,1
1914,102980,1
1914,58,1
1914,1654,1
1914,3375,1
1922,1778,2
1922,3243,2
1922,27,1
1922,509,1
1922,536,1
1922,54,1
1922,448,1
1922,689,1
1922,7162,1
1922,35959,1
1923,30755,1
1923,269,1
1923,10347,1
1923,219,1
1924,3117,1
1924,20755,1
1924,57185,1
1924,615,1
1924,23217,1
1925,674,2
1925,8585,1
1925,6140,1
1925,24,1
1926,18992,2
1926,28533,2
1926,7519,1
1926,35551,1
1926,14115,1
1926,10348,1
1926,14664,1
1926,18597,1
1926,25035,1
1926,2570,1
1929,3,6
1929,1,3
1929,4333,2
1929,936,2
1929,1672,1
1929,11054,1
1929,32991,1
1929,8951,1
1929,664,1
1929,932,1
1931,7394,1
1931,65,1
1931,24376,1
1932,36,2
1932,792,1
1932,1804,1
1933,74,2
1933,8359,1
1933,3107,1
1933,648,1
1933,1376,1
1933,12451,1
1933,3247,1
1933,24903,1
1933,89190,1
1934,2139,1
1934,16594,1
1934,1239,1
1934,18570,1
1934,10882,1
1934,3298,1
1934,18258,1
1935,3071,3
1935,20576,1
1951,27,3
1951,618,3
1951,17207,2
1951,20842,2
1951,1208,2
1951,17200,2
1951,10270,1
1951,2611,1
1951,918,1
1951,1349,1
1961,14256,1
1962,933,4
1962,401,2
1962,14127,2
1962,12331,2
1962,1059,2
1962,45613,2
1962,57989,1
1962,583,1
1962,3031,1
1962,6228,1
1964,3189,1
1978,37,4
1978,475,4
1978,411,3
1978,3632,3
1978,1757,3
1978,71,2
1978,1339,2
1978,828,2
1978,2923,2
1978,619,2
1979,19167,1
1979,34599,1
1982,923,3
1982,8641,2
1982,676,2
1982,10943,1
1982,3737,1
1982,2459,1
1982,1208,1
1984,277,1
1984,8706,1
1984,778,1
1984,17402,1
1984,13748,1
1985,14498,1
1988,100616,1
1993,15571,1
1994,11770,1
1999,21282,1
